count,event_type,timestamp_sec,timestamp_nsec
997,falling,16399,17909292
998,rising,16399,18063141
999,falling,16399,18216866
1000,rising,16399,18370590
1001,falling,16399,18524315
1002,rising,16399,18682289
1003,falling,16399,18832264
1004,rising,16399,18986113
1005,falling,16399,19139713
1006,rising,16399,19293812
1007,falling,16399,19447412
1008,rising,16399,19601636
1009,falling,16399,19758610
1010,rising,16399,19908960
1011,falling,16399,20067809
1012,rising,16399,20217034
1013,falling,16399,20370634
1014,rising,16399,20524358
1015,falling,16399,20678208
1016,rising,16399,20835931
1017,falling,16399,20986281
1018,rising,16399,21139881
1019,falling,16399,21293855
1020,rising,16399,21447580
1021,falling,16399,21601180
1022,rising,16399,21755154
1023,falling,16399,21909503
1024,rising,16399,22063228
1025,falling,16399,22216702
1026,rising,16399,22370552
1027,falling,16399,22524401
1028,rising,16399,22678501
1029,falling,16399,22835975
1030,rising,16399,22986200
1031,falling,16399,23139549
1032,rising,16399,23293899
1033,falling,16399,23447498
1034,rising,16399,23601223
1035,falling,16399,23755197
1036,rising,16399,23913171
1037,falling,16399,24063271
1038,rising,16399,24216996
1039,falling,16399,24370970
1040,rising,16399,24524570
1041,falling,16399,24678169
1042,rising,16399,24832269
1043,falling,16399,24989743
1044,rising,16399,25140343
1045,falling,16399,25293567
1046,rising,16399,25447792
1047,falling,16399,25601391
1048,rising,16399,25755366
1049,falling,16399,25909215
1050,rising,16399,26066439
1051,falling,16399,26217289
1052,rising,16399,26371013
1053,falling,16399,26529737
1054,rising,16399,26679212
1055,falling,16399,26832312
1056,rising,16399,26986161
1057,falling,16399,27140386
1058,rising,16399,27293985
1059,falling,16399,27447585
1060,rising,16399,27603309
1061,falling,16399,27752409
1062,rising,16399,27904759
1063,falling,16399,28058734
1064,rising,16399,28212708
1065,falling,16399,28366932
1066,rising,16399,28520282
1067,falling,16399,28674131
1068,rising,16399,28827981
1069,falling,16399,28981705
1070,rising,16399,29139179
1071,falling,16399,29289529
1072,rising,16399,29443504
