Time [s],Channel 0,Channel 2
12.751646400,1,0
12.751700960,1,1
12.752146400,0,1
12.752197920,0,0
12.752646400,1,0
12.752700640,1,1
12.753146400,0,1
12.753198400,0,0
12.753646400,1,0
12.753701600,1,1
12.754146240,0,1
12.754197920,0,0
12.754646240,1,0
12.754700960,1,1
12.755146240,0,1
12.755197440,0,0
12.755646240,1,0
12.755697600,1,1
12.756146240,0,1
12.756197600,0,0
12.756646080,1,0
12.756697600,1,1
12.757146080,0,1
12.757200640,0,0
12.757646080,1,0
12.757697440,1,1
12.758146080,0,1
12.758200320,0,0
12.758646080,1,0
12.758697440,1,1
12.759146080,0,1
12.759200640,0,0
12.759645920,1,0
12.759697600,1,1
12.760145920,0,1
12.760200320,0,0
12.760645920,1,0
12.760696960,1,1
12.761145920,0,1
12.761200000,0,0
12.761645920,1,0
12.761697280,1,1
12.762145920,0,1
12.762200480,0,0
12.762645760,1,0
12.762697280,1,1
12.763145760,0,1
12.763200160,0,0
12.763645760,1,0
12.763697920,1,1
12.764145760,0,1
12.764200160,0,0
12.764645760,1,0
12.764696800,1,1
12.765145600,0,1
12.765200480,0,0
12.765645600,1,0
12.765697120,1,1
12.766145600,0,1
12.766199840,0,0
12.766645600,1,0
12.766696800,1,1
12.767145600,0,1
12.767196640,0,0
12.767645440,1,0
12.767696960,1,1
12.768145440,0,1
12.768196800,0,0
12.768645440,1,0
12.768699840,1,1
12.769145440,0,1
12.769196800,0,0
12.769645440,1,0
12.769700000,1,1
12.770145440,0,1
12.770196160,0,0
12.770645280,1,0
12.770699520,1,1
12.771145280,0,1
12.771196320,0,0
12.771645280,1,0
12.771699680,1,1
12.772145280,0,1
12.772196960,0,0
12.772645280,1,0
12.772699840,1,1
12.773145280,0,1
12.773196480,0,0
12.773645120,1,0
12.773700480,1,1
12.774145120,0,1
12.774196320,0,0
12.774645120,1,0
12.774699680,1,1
12.775145120,0,1
12.775196480,0,0
12.775645120,1,0
12.775699680,1,1
12.776144960,0,1
12.776196640,0,0
12.776644960,1,0
12.776699680,1,1
12.777144960,0,1
12.777196160,0,0
12.777644960,1,0
12.777696000,1,1
12.778144960,0,1
12.778196320,0,0
12.778644800,1,0
12.778696160,1,1
12.779144800,0,1
12.779199040,0,0
12.779644800,1,0
12.779696000,1,1
12.780144800,0,1
12.780199040,0,0
12.780644800,1,0
12.780696320,1,1
12.781144800,0,1
12.781199200,0,0
12.781644640,1,0
12.781696320,1,1
12.782144640,0,1
12.782198720,0,0
12.782644640,1,0
12.782695840,1,1
12.783144640,0,1
12.783198720,0,0
12.783644640,1,0
12.783696640,1,1
12.784144640,0,1
12.784198880,0,0
12.784644480,1,0
12.784695680,1,1
12.785144480,0,1
12.785199040,0,0
12.785644480,1,0
12.785695680,1,1
12.786144480,0,1
12.786198720,0,0
12.786644480,1,0
12.786695680,1,1
12.787144320,0,1
12.787199520,0,0
12.787644320,1,0
12.787695840,1,1
12.788144320,0,1
12.788195840,0,0
12.788644320,1,0
12.788695360,1,1
12.789144320,0,1
12.789195520,0,0
12.789644160,1,0
12.789698560,1,1
12.790144160,0,1
12.790195840,0,0
12.790644160,1,0
12.790698720,1,1
12.791144160,0,1
12.791195360,0,0
12.791644160,1,0
12.791698240,1,1
12.792144160,0,1
12.792195520,0,0
12.792644000,1,0
12.792698240,1,1
12.793144000,0,1
12.793195360,0,0
12.793644000,1,0
12.793699040,1,1
12.794144000,0,1
12.794195040,0,0
12.794644000,1,0
12.794698720,1,1
12.795144000,0,1
12.795195360,0,0
12.795643840,1,0
12.795698400,1,1
12.796143840,0,1
12.796195200,0,0
12.796643840,1,0
12.796698080,1,1
12.797143840,0,1
12.797195200,0,0
12.797643840,1,0
12.797698400,1,1
12.798143680,0,1
12.798194880,0,0
12.798643680,1,0
12.798698080,1,1
12.799143680,0,1
12.799195040,0,0
12.799643680,1,0
12.799695040,1,1
12.800143680,0,1
12.800195680,0,0
12.800643520,1,0
12.800694720,1,1
12.801143520,0,1
12.801198240,0,0
12.801643520,1,0
12.801694720,1,1
12.802143520,0,1
12.802197600,0,0
12.802643520,1,0
12.802695040,1,1
12.803143520,0,1
12.803197760,0,0
12.803643360,1,0
12.803692480,1,1
12.804143360,0,1
12.804193920,0,0
12.804643360,1,0
12.804690560,1,1
12.805143360,0,1
12.805193920,0,0
12.805643360,1,0
12.805690720,1,1
12.806143360,0,1
12.806193600,0,0
12.806643200,1,0
12.806690560,1,1
12.807143200,0,1
12.807193280,0,0
12.807643200,1,0
12.807691040,1,1
12.808143200,0,1
12.808193440,0,0
12.808643040,1,0
12.808690400,1,1
12.809143040,0,1
12.809193440,0,0
12.809643040,1,0
12.809690080,1,1
12.810143040,0,1
12.810190560,0,0
12.810643040,1,0
12.810690400,1,1
12.811143040,0,1
12.811189920,0,0
12.811642880,1,0
12.811692960,1,1
12.812142880,0,1
12.812189600,0,0
12.812642880,1,0
12.812693440,1,1
12.813142880,0,1
12.813190080,0,0
12.813642880,1,0
12.813697760,1,1
12.814142880,0,1
12.814192800,0,0
12.814642720,1,0
12.814695520,1,1
12.815142720,0,1
12.815192000,0,0
12.815642720,1,0
12.815695680,1,1
12.816142720,0,1
12.816192320,0,0
12.816642720,1,0
12.816695680,1,1
12.817142720,0,1
12.817192320,0,0
12.817642560,1,0
12.817695520,1,1
12.818142560,0,1
12.818192160,0,0
12.818642560,1,0
12.818695360,1,1
12.819142560,0,1
12.819192320,0,0
12.819642400,1,0
12.819695360,1,1
12.820142400,0,1
12.820191840,0,0
12.820642400,1,0
12.820692160,1,1
12.821142400,0,1
12.821192160,0,0
12.821642400,1,0
12.821691840,1,1
12.822142400,0,1
12.822194880,0,0
12.822642240,1,0
12.822692320,1,1
12.823142240,0,1
12.823195040,0,0
12.823642240,1,0
12.823692000,1,1
12.824142240,0,1
12.824194400,0,0
12.824642240,1,0
12.824997920,1,1
12.825142240,0,1
12.825205440,0,0
12.825642080,1,0
12.825701280,1,1
12.826142080,0,1
12.826205120,0,0
12.826642080,1,0
12.826696160,1,1
12.827142080,0,1
12.827196640,0,0
12.827642080,1,0
12.827693600,1,1
12.828141920,0,1
12.828196960,0,0
12.828641920,1,0
12.828693280,1,1
12.829141920,0,1
12.829196800,0,0
12.829641920,1,0
12.829693280,1,1
12.830141920,0,1
12.830195840,0,0
12.830641760,1,0
12.830692960,1,1
12.831141760,0,1
12.831196000,0,0
12.831641760,1,0
12.831693120,1,1
12.832141760,0,1
12.832192800,0,0
12.832641760,1,0
12.832693280,1,1
12.833141760,0,1
12.833193120,0,0
12.833641600,1,0
12.833695200,1,1
12.834141600,0,1
12.834192000,0,0
12.834641600,1,0
12.834694400,1,1
12.835141600,0,1
12.835191840,0,0
12.835641600,1,0
12.835694720,1,1
12.836141600,0,1
12.836235360,0,0
12.836641440,1,0
12.836698720,1,1
12.837141440,0,1
12.837193600,0,0
12.837641440,1,0
12.837695680,1,1
12.838141440,0,1
12.838193280,0,0
12.838641440,1,0
12.838695200,1,1
12.839141280,0,1
12.839192480,0,0
12.839641280,1,0
12.839695360,1,1
12.840141280,0,1
12.840192640,0,0
12.840641280,1,0
12.840695840,1,1
12.841141280,0,1
12.841192320,0,0
12.841641120,1,0
12.841695840,1,1
12.842141120,0,1
12.842192480,0,0
12.842641120,1,0
12.842692320,1,1
12.843141120,0,1
12.843192160,0,0
12.843641120,1,0
12.843692800,1,1
12.844141120,0,1
12.844195520,0,0
12.844640960,1,0
12.844692480,1,1
12.845140960,0,1
12.845195520,0,0
12.845640960,1,0
12.845692320,1,1
12.846140960,0,1
12.846195520,0,0
12.846640960,1,0
12.846692160,1,1
12.847140960,0,1
12.847194880,0,0
12.847640800,1,0
12.847692160,1,1
12.848140800,0,1
12.848195360,0,0
12.848640800,1,0
12.848692160,1,1
12.849140800,0,1
12.849194720,0,0
12.849640800,1,0
12.849692320,1,1
12.850140640,0,1
12.850194560,0,0
12.850640640,1,0
12.850691520,1,1
12.851140640,0,1
12.851195040,0,0
12.851640640,1,0
12.851691680,1,1
12.852140640,0,1
12.852195040,0,0
12.852640480,1,0
12.852692320,1,1
12.853140480,0,1
12.853191360,0,0
12.853640480,1,0
12.853691680,1,1
12.854140480,0,1
12.854191520,0,0
12.854640480,1,0
12.854694240,1,1
12.855140480,0,1
12.855191840,0,0
12.855640320,1,0
12.855694240,1,1
12.856140320,0,1
12.856191680,0,0
12.856640320,1,0
12.856694080,1,1
12.857140320,0,1
12.857191520,0,0
12.857640320,1,0
12.857693440,1,1
12.858140320,0,1
12.858191520,0,0
12.858640160,1,0
12.858694240,1,1
12.859140160,0,1
12.859192000,0,0
12.859640160,1,0
12.859694400,1,1
12.860140160,0,1
12.860191680,0,0
12.860640160,1,0
12.860694080,1,1
12.861140000,0,1
12.861191840,0,0
12.861640000,1,0
12.861694400,1,1
12.862140000,0,1
12.862191040,0,0
12.862640000,1,0
12.862693440,1,1
12.863140000,0,1
12.863191200,0,0
12.863639840,1,0
12.863693920,1,1
12.864139840,0,1
12.864191200,0,0
12.864639840,1,0
12.864691040,1,1
12.865139840,0,1
12.865191520,0,0
12.865639840,1,0
12.865690560,1,1
12.866139840,0,1
12.866194080,0,0
12.866639680,1,0
12.866690880,1,1
12.867139680,0,1
12.867193760,0,0
12.867639680,1,0
12.867690720,1,1
12.868139680,0,1
12.868193600,0,0
12.868639680,1,0
12.868690880,1,1
12.869139680,0,1
12.869193280,0,0
12.869639520,1,0
12.869690400,1,1
12.870139520,0,1
12.870194240,0,0
12.870639520,1,0
12.870690560,1,1
12.871139520,0,1
12.871193920,0,0
12.871639360,1,0
12.871691040,1,1
12.872139360,0,1
12.872193600,0,0
12.872639360,1,0
12.872690400,1,1
12.873139360,0,1
12.873193440,0,0
12.873639360,1,0
12.873691040,1,1
12.874139360,0,1
12.874193440,0,0
12.874639200,1,0
12.874690400,1,1
12.875139200,0,1
12.875190720,0,0
12.875639200,1,0
12.875690080,1,1
12.876139200,0,1
12.876190560,0,0
12.876639200,1,0
12.876692640,1,1
12.877139200,0,1
12.877190240,0,0
12.877639040,1,0
12.877692800,1,1
12.878139040,0,1
12.878190080,0,0
12.878639040,1,0
12.878692320,1,1
12.879139040,0,1
12.879190400,0,0
12.879639040,1,0
12.879692960,1,1
12.880139040,0,1
12.880190400,0,0
12.880638880,1,0
12.880693440,1,1
12.881138880,0,1
12.881190080,0,0
12.881638880,1,0
12.881692800,1,1
12.882138880,0,1
12.882190240,0,0
12.882638720,1,0
12.882692800,1,1
12.883138720,0,1
12.883189920,0,0
12.883638720,1,0
12.883692960,1,1
12.884138720,0,1
12.884190080,0,0
12.884638720,1,0
12.884692640,1,1
12.885138720,0,1
12.885189600,0,0
12.885638560,1,0
12.885689440,1,1
12.886138560,0,1
12.886190080,0,0
12.886638560,1,0
12.886689120,1,1
12.887138560,0,1
12.887192320,0,0
12.887638560,1,0
12.887689920,1,1
12.888138560,0,1
12.888192480,0,0
12.888638400,1,0
12.888689760,1,1
12.889138400,0,1
12.889192000,0,0
12.889638400,1,0
12.889689440,1,1
12.890138400,0,1
12.890192160,0,0
12.890638400,1,0
12.890689120,1,1
12.891138240,0,1
12.891192640,0,0
12.891638240,1,0
12.891689280,1,1
12.892138240,0,1
12.892192640,0,0
12.892638240,1,0
12.892689120,1,1
12.893138240,0,1
12.893192320,0,0
12.893638080,1,0
12.893689760,1,1
12.894138080,0,1
12.894192800,0,0
12.894638080,1,0
12.894689120,1,1
12.895138080,0,1
12.895192800,0,0
12.895638080,1,0
12.895689280,1,1
12.896138080,0,1
12.896191840,0,0
12.896637920,1,0
12.896689440,1,1
12.897137920,0,1
12.897189280,0,0
12.897637920,1,0
12.897689600,1,1
12.898137920,0,1
12.898189120,0,0
12.898637920,1,0
12.898691360,1,1
12.899137920,0,1
12.899189600,0,0
12.899637760,1,0
12.899692160,1,1
12.900137760,0,1
12.900188960,0,0
12.900637760,1,0
12.900691840,1,1
12.901137760,0,1
12.901189120,0,0
12.901637760,1,0
12.901691840,1,1
12.902137600,0,1
12.902189120,0,0
12.902637600,1,0
12.902691840,1,1
12.903137600,0,1
12.903188320,0,0
12.903637600,1,0
12.903692800,1,1
12.904137600,0,1
12.904188800,0,0
12.904637440,1,0
12.904691360,1,1
12.905137440,0,1
12.905188640,0,0
12.905637440,1,0
12.905691040,1,1
12.906137440,0,1
12.906188800,0,0
12.906637440,1,0
12.906690880,1,1
12.907137440,0,1
12.907188640,0,0
12.907637280,1,0
12.907688320,1,1
12.908137280,0,1
12.908188640,0,0
12.908637280,1,0
12.908688640,1,1
12.909137280,0,1
12.909191200,0,0
12.909637280,1,0
12.909688480,1,1
12.910137280,0,1
12.910190720,0,0
12.910637120,1,0
12.910688640,1,1
12.911137120,0,1
12.911190880,0,0
12.911637120,1,0
12.911688640,1,1
12.912137120,0,1
12.912191040,0,0
12.912637120,1,0
12.912688640,1,1
12.913136960,0,1
12.913191200,0,0
12.913636960,1,0
12.913688160,1,1
12.914136960,0,1
12.914191360,0,0
12.914636960,1,0
12.914753920,1,1
12.915136960,0,1
12.915193440,0,0
12.915636800,1,0
12.915688320,1,1
12.916136800,0,1
12.916191200,0,0
12.916636800,1,0
12.916688000,1,1
12.917136800,0,1
12.917190880,0,0
12.917636800,1,0
12.917688000,1,1
12.918136800,0,1
12.918187520,0,0
12.918636640,1,0
12.918688160,1,1
12.919136640,0,1
12.919187840,0,0
12.919636640,1,0
12.919690720,1,1
12.920136640,0,1
12.920188320,0,0
12.920636640,1,0
12.920690400,1,1
12.921136640,0,1
12.921187680,0,0
12.921636480,1,0
12.921690400,1,1
12.922136480,0,1
12.922187840,0,0
12.922636480,1,0
12.922689760,1,1
12.923136480,0,1
12.923187360,0,0
12.923636480,1,0
12.923698240,1,1
12.924136320,0,1
12.924188800,0,0
12.924636320,1,0
12.924691040,1,1
12.925136320,0,1
12.925187840,0,0
12.925636320,1,0
12.925696480,1,1
12.926136320,0,1
12.926188160,0,0
12.926636160,1,0
12.926690720,1,1
12.927136160,0,1
12.927187680,0,0
12.927636160,1,0
12.927690400,1,1
12.928136160,0,1
12.928191200,0,0
12.928636160,1,0
12.928690080,1,1
12.929136160,0,1
12.929187520,0,0
12.929636000,1,0
12.929686720,1,1
12.930136000,0,1
12.930187520,0,0
12.930636000,1,0
12.930687200,1,1
12.931136000,0,1
12.931190080,0,0
12.931636000,1,0
12.931687200,1,1
12.932136000,0,1
12.932189920,0,0
12.932635840,1,0
12.932687360,1,1
12.933135840,0,1
12.933190240,0,0
12.933635840,1,0
12.933689440,1,1
12.934135840,0,1
12.934190720,0,0
12.934635680,1,0
12.934687520,1,1
12.935135680,0,1
12.935190720,0,0
12.935635680,1,0
12.935687360,1,1
12.936135680,0,1
12.936190880,0,0
12.936635680,1,0
12.936687520,1,1
12.937135680,0,1
12.937190240,0,0
12.937635520,1,0
12.937687200,1,1
12.938135520,0,1
12.938190400,0,0
12.938635520,1,0
12.938687200,1,1
12.939135520,0,1
12.939190400,0,0
12.939635520,1,0
12.939687360,1,1
12.940135520,0,1
12.940186880,0,0
12.940635360,1,0
12.940687360,1,1
12.941135360,0,1
12.941186400,0,0
12.941635360,1,0
12.941690080,1,1
12.942135360,0,1
12.942187040,0,0
12.942635360,1,0
12.942689760,1,1
12.943135200,0,1
12.943187520,0,0
12.943635200,1,0
12.943686400,1,1
12.944135200,0,1
12.944182400,0,0
12.944635200,1,0
12.944684960,1,1
12.945135200,0,1
12.945322080,0,0
12.945635040,1,0
12.945687680,1,1
12.946135040,0,1
12.946182720,0,0
12.946635040,1,0
12.946686080,1,1
12.947135040,0,1
12.947181760,0,0
12.947635040,1,0
12.947685120,1,1
12.948135040,0,1
12.948182240,0,0
12.948634880,1,0
12.948684960,1,1
12.949134880,0,1
12.949182240,0,0
12.949634880,1,0
12.949685120,1,1
12.950134880,0,1
12.950182240,0,0
12.950634880,1,0
12.950681920,1,1
12.951134880,0,1
12.951252800,0,0
12.951634720,1,0
12.951683520,1,1
12.952134720,0,1
12.952184480,0,0
12.952634720,1,0
12.952682080,1,1
12.953134720,0,1
12.953184480,0,0
12.953634720,1,0
12.953687520,1,1
12.954134560,0,1
12.954188800,0,0
12.954634560,1,0
12.954686560,1,1
12.955134560,0,1
12.955188480,0,0
12.955634560,1,0
12.955685600,1,1
12.956134560,0,1
12.956189280,0,0
12.956634400,1,0
12.956685600,1,1
12.957134400,0,1
12.957188640,0,0
12.957634400,1,0
12.957685760,1,1
